archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — English / Communication / Journalism,pg-service-graduate-english-communication-journalism,Aviation /aerospace communication/control,,"Graduate independent-study course in Aviation /aerospace communication/control. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,systems,1995,East Texas State University,high,606,need-education,84,Education / Postsecondary / English / Communication / Journalism,15,pg-service-graduate-english-communication-journalism-page-001,606,systems,item-course-001202,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001202,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,606,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Aviation /aerospace communication/control; credit: 3S, VI, CI; division: ",42,systems,,pg-service-graduate-english-communication-journalism,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-english-communication-journalism', 'pg-service-graduate-english-communication-journalism-page-001', 'item-course-001202']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — General / Interdisciplinary,pg-service-graduate-general-interdisciplinary,Human factors in the aviation /aerospace,,"Graduate independent-study course in Human factors in the aviation /aerospace. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,industry,1995,East Texas State University,high,604,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-graduate-general-interdisciplinary-page-001,604,industry,item-course-001203,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001203,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,604,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Human factors in the aviation /aerospace; credit: 3S, VI, CI; division: ",42,industry,,pg-service-graduate-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-general-interdisciplinary', 'pg-service-graduate-general-interdisciplinary-page-001', 'item-course-001203']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — General / Interdisciplinary,pg-service-graduate-general-interdisciplinary,Supply and distribution in aviation/,,"Graduate independent-study course in Supply and distribution in aviation/. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,aerospace industry,1995,East Texas State University,high,640,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-graduate-general-interdisciplinary-page-001,640,aerospace industry,item-course-001204,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001204,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,640,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Supply and distribution in aviation/; credit: 3S, VI, CI; division: ",42,aerospace industry,,pg-service-graduate-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-general-interdisciplinary', 'pg-service-graduate-general-interdisciplinary-page-001', 'item-course-001204']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — Business / Economics / Finance,pg-service-graduate-business-economics-finance,Aviation Business Administration,,"Graduate independent-study course in Aviation Business Administration. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Airport management,1995,East Texas State University,high,645,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-graduate-business-economics-finance-page-001,645,Airport management,item-course-001205,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001205,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,645,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Aviation Business Administration; credit: 3S, VI, CI; division: ",42,Airport management,,pg-service-graduate-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-business-economics-finance', 'pg-service-graduate-business-economics-finance-page-001', 'item-course-001205']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — Business / Economics / Finance,pg-service-graduate-business-economics-finance,Aviation Business Administration,,"Graduate independent-study course in Aviation Business Administration. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Aviation labor relations,1995,East Texas State University,high,632,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-graduate-business-economics-finance-page-001,632,Aviation labor relations,item-course-001206,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001206,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,632,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Aviation Business Administration; credit: 3S, VI, CI; division: ",42,Aviation labor relations,,pg-service-graduate-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-business-economics-finance', 'pg-service-graduate-business-economics-finance-page-001', 'item-course-001206']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,Graduate — Business / Economics / Finance,pg-service-graduate-business-economics-finance,Aviation Business Administration,,"Graduate independent-study course in Aviation Business Administration. Credit: 3S, VI, CI.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Graduate seminar,1995,East Texas State University,high,590,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-graduate-business-economics-finance-page-001,590,Graduate seminar,item-course-001207,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001207,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,590,The Independent Study Catalog,SRC-EDU-ISC-1995,,East Texas State University,"Institution: East Texas State University; level: Graduate; department: Aviation Business Administration; credit: 3S, VI, CI; division: ",42,Graduate seminar,,pg-service-graduate-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-graduate-business-economics-finance', 'pg-service-graduate-business-economics-finance-page-001', 'item-course-001207']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business,,College independent-study course in Business. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Principles of macroeconomics,1995,Gannon University,high,BK112,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-005,BK112,Principles of macroeconomics,item-course-001208,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001208,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BK112,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Business; credit: 3S; division: L,42,Principles of macroeconomics,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-005', 'item-course-001208']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business,,College independent-study course in Business. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Principles of management,1995,Gannon University,high,BK251,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-005,BK251,Principles of management,item-course-001209,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001209,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BK251,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Business; credit: 3S; division: L,42,Principles of management,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-005', 'item-course-001209']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business,,College independent-study course in Business. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Principles of marketing,1995,Gannon University,high,BK241,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-005,BK241,Principles of marketing,item-course-001210,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001210,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BK241,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Business; credit: 3S; division: L,42,Principles of marketing,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-005', 'item-course-001210']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business,,College independent-study course in Business. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Principles of microeconomics,1995,Gannon University,high,BK111,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-005,BK111,Principles of microeconomics,item-course-001211,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001211,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BK111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Business; credit: 3S; division: L,42,Principles of microeconomics,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-005', 'item-course-001211']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — English / Communication / Journalism,pg-service-college-english-communication-journalism,English,,College independent-study course in English. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Public relations,1995,Gannon University,high,HE372,need-education,84,Education / Postsecondary / English / Communication / Journalism,15,pg-service-college-english-communication-journalism-page-003,HE372,Public relations,item-course-001212,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001212,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HE372,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: English; credit: 3S; division: U,42,Public relations,,pg-service-college-english-communication-journalism,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-english-communication-journalism', 'pg-service-college-english-communication-journalism-page-003', 'item-course-001212']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — History / Geography / Government / Law,pg-service-college-history-geography-government-law,History,,College independent-study course in History. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,History of United States from 1865 to present,1995,Gannon University,high,HM122,need-education,84,Education / Postsecondary / History / Geography / Government / Law,15,pg-service-college-history-geography-government-law-page-002,HM122,History of United States from 1865 to present,item-course-001213,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001213,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HM122,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: History; credit: 3S; division: L,42,History of United States from 1865 to present,,pg-service-college-history-geography-government-law,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-history-geography-government-law', 'pg-service-college-history-geography-government-law-page-002', 'item-course-001213']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Liberal Studies,,College independent-study course in Liberal Studies. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,College composition,1995,Gannon University,high,LE111,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-003,LE111,College composition,item-course-001214,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001214,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,LE111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Liberal Studies; credit: 3S; division: L,42,College composition,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-003', 'item-course-001214']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Liberal Studies,,College independent-study course in Liberal Studies. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,68,,Prose fiction,1995,Gannon University,high,LE241,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-003,LE241,Prose fiction,item-course-001215,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001215,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,LE241,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Liberal Studies; credit: 3S; division: L,42,Prose fiction,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-003', 'item-course-001215']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Liberal Studies,,College independent-study course in Liberal Studies. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Protestant tradition,1995,Gannon University,high,L6225,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-003,L6225,Protestant tradition,item-course-001216,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001216,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,L6225,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Liberal Studies; credit: 3S; division: L,42,Protestant tradition,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-003', 'item-course-001216']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Liberal Studies,,College independent-study course in Liberal Studies. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Sacred scriptures,1995,Gannon University,high,L6121,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-003,L6121,Sacred scriptures,item-course-001217,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001217,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,L6121,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Liberal Studies; credit: 3S; division: L,42,Sacred scriptures,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-003', 'item-course-001217']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Social Science,,College independent-study course in Social Science. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Applied climatology,1995,Gannon University,high,HI111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-003,HI111,Applied climatology,item-course-001218,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001218,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HI111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Social Science; credit: 3S; division: L,42,Applied climatology,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-003', 'item-course-001218']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — History / Geography / Government / Law,pg-service-college-history-geography-government-law,Geography of United States and Canada,,College independent-study course in Geography of United States and Canada. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Introduction to psychology,1995,Gannon University,high,HY111,need-education,84,Education / Postsecondary / History / Geography / Government / Law,15,pg-service-college-history-geography-government-law-page-002,HY111,Introduction to psychology,item-course-001219,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001219,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HY111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Gannon University,Institution: Gannon University; level: College; department: Geography of United States and Canada; credit: 3S; division: L,42,Introduction to psychology,,pg-service-college-history-geography-government-law,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-history-geography-government-law', 'pg-service-college-history-geography-government-law-page-002', 'item-course-001219']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Biology,,College independent-study course in Biology. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Human evolution,1995,Governors State University,high,308,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-003,308,Human evolution,item-course-001220,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001220,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,308,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: Biology; credit: 3U; division: U,42,Human evolution,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-003', 'item-course-001220']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — English / Communication / Journalism,pg-service-college-english-communication-journalism,Communications,,College independent-study course in Communications. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Concepts in communication,1995,Governors State University,high,310,need-education,84,Education / Postsecondary / English / Communication / Journalism,15,pg-service-college-english-communication-journalism-page-003,310,Concepts in communication,item-course-001221,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001221,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,310,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: Communications; credit: 3U; division: U,42,Concepts in communication,,pg-service-college-english-communication-journalism,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-english-communication-journalism', 'pg-service-college-english-communication-journalism-page-003', 'item-course-001221']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Economics,,College independent-study course in Economics. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Public finance,1995,Governors State University,high,404,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-005,404,Public finance,item-course-001222,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001222,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,404,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: Economics; credit: 3U; division: U,42,Public finance,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-005', 'item-course-001222']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — English / Communication / Journalism,pg-service-college-english-communication-journalism,English,,College independent-study course in English. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,Black literature,1995,Governors State University,high,512,need-education,84,Education / Postsecondary / English / Communication / Journalism,15,pg-service-college-english-communication-journalism-page-003,512,Black literature,item-course-001223,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001223,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,512,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: English; credit: 3U; division: U,42,Black literature,,pg-service-college-english-communication-journalism,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-english-communication-journalism', 'pg-service-college-english-communication-journalism-page-003', 'item-course-001223']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — English / Communication / Journalism,pg-service-college-english-communication-journalism,English,,College independent-study course in English. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Writing principles,1995,Governors State University,high,310,need-education,84,Education / Postsecondary / English / Communication / Journalism,15,pg-service-college-english-communication-journalism-page-003,310,Writing principles,item-course-001224,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001224,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,310,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: English; credit: 3U; division: U,42,Writing principles,,pg-service-college-english-communication-journalism,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-english-communication-journalism', 'pg-service-college-english-communication-journalism-page-003', 'item-course-001224']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Health Sciences,,College independent-study course in Health Sciences. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Health promotion,1995,Governors State University,high,600,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-003,600,Health promotion,item-course-001225,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001225,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,600,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: Health Sciences; credit: 3U; division: U,42,Health promotion,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-003', 'item-course-001225']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Intercultural Studies,,College independent-study course in Intercultural Studies. Credit: 3U.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,"Ethnicity, culture, and politics",1995,Governors State University,high,541,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-004,541,"Ethnicity, culture, and politics",item-course-001226,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-001226,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,541,The Independent Study Catalog,SRC-EDU-ISC-1995,,Governors State University,Institution: Governors State University; level: College; department: Intercultural Studies; credit: 3U; division: U,42,"Ethnicity, culture, and politics",,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-004', 'item-course-001226']",
