archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW06-06FJ45T,English,80,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,C242-06-06 BW06-06FJ45T 13743-6-6 1AA6FJA6 6G-6FJX45,unknown,KNA Fluid Power,high,C242-06-06,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-06-06,C242-06-06 BW06-06FJ45T 13743-6-6 1AA6FJA6 6G-6FJX45,item-cat-006832,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006832,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-06-06,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-06-06 BW06-06FJ45T 13743-6-6 1AA6FJA6 6G-6FJX45,37,C242-06-06 BW06-06FJ45T 13743-6-6 1AA6FJA6 6G-6FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006832']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW06-08FJ45T,English,83,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,C242-08-06 BW06-08FJ45T 13743-8-6 1AA8FJA6 6G-8FJX45,unknown,KNA Fluid Power,high,C242-08-06,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-08-06,C242-08-06 BW06-08FJ45T 13743-8-6 1AA8FJA6 6G-8FJX45,item-cat-006833,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006833,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-08-06,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-08-06 BW06-08FJ45T 13743-8-6 1AA8FJA6 6G-8FJX45,37,C242-08-06 BW06-08FJ45T 13743-8-6 1AA8FJA6 6G-8FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006833']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW08-08FJ45T,English,84,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,C242-08-08 BW08-08FJ45T 13743-8-8 1AA8FJA8 8G-8FJX45,unknown,KNA Fluid Power,high,C242-08-08,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-08-08,C242-08-08 BW08-08FJ45T 13743-8-8 1AA8FJA8 8G-8FJX45,item-cat-006834,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006834,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-08-08,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-08-08 BW08-08FJ45T 13743-8-8 1AA8FJA8 8G-8FJX45,37,C242-08-08 BW08-08FJ45T 13743-8-8 1AA8FJA8 8G-8FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006834']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW08-10FJ45T,English,83,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C242-10-08 BW08-10FJ45T 13743-10-8 1AA10FJA8 8G-10FJX45,unknown,KNA Fluid Power,high,C242-10-08,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-10-08,C242-10-08 BW08-10FJ45T 13743-10-8 1AA10FJA8 8G-10FJX45,item-cat-006835,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006835,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-10-08,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-10-08 BW08-10FJ45T 13743-10-8 1AA10FJA8 8G-10FJX45,37,C242-10-08 BW08-10FJ45T 13743-10-8 1AA10FJA8 8G-10FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006835']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW10-10FJ45T,English,82,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C242-10-10 BW10-10FJ45T 13743-10-10 1AA10FJA10 10G-10FJX45,unknown,KNA Fluid Power,high,C242-10-10,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-10-10,C242-10-10 BW10-10FJ45T 13743-10-10 1AA10FJA10 10G-10FJX45,item-cat-006836,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006836,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-10-10,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-10-10 BW10-10FJ45T 13743-10-10 1AA10FJA10 10G-10FJX45,37,C242-10-10 BW10-10FJ45T 13743-10-10 1AA10FJA10 10G-10FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006836']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW10-12FJ45T,English,84,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,C242-12-10 BW10-12FJ45T 13743-12-10 1AA12FJA10 10G-12FJX45,unknown,KNA Fluid Power,high,C242-12-10,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-12-10,C242-12-10 BW10-12FJ45T 13743-12-10 1AA12FJA10 10G-12FJX45,item-cat-006837,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006837,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-12-10,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-12-10 BW10-12FJ45T 13743-12-10 1AA12FJA10 10G-12FJX45,37,C242-12-10 BW10-12FJ45T 13743-12-10 1AA12FJA10 10G-12FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006837']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW12-12FJ45T,English,86,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,C242-12-12 BW12-12FJ45T 13743-12-12 1AA12FJA12 12G-12FJX45,unknown,KNA Fluid Power,high,C242-12-12,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-12-12,C242-12-12 BW12-12FJ45T 13743-12-12 1AA12FJA12 12G-12FJX45,item-cat-006838,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006838,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-12-12,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-12-12 BW12-12FJ45T 13743-12-12 1AA12FJA12 12G-12FJX45,37,C242-12-12 BW12-12FJ45T 13743-12-12 1AA12FJA12 12G-12FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006838']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW16-16FJ45T,English,80,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,C242-16-16 BW16-16FJ45T 13743-16-16 1AA16FJA16 16G-16FJX45,unknown,KNA Fluid Power,high,C242-16-16,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-16-16,C242-16-16 BW16-16FJ45T 13743-16-16 1AA16FJA16 16G-16FJX45,item-cat-006839,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006839,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-16-16,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-16-16 BW16-16FJ45T 13743-16-16 1AA16FJA16 16G-16FJX45,37,C242-16-16 BW16-16FJ45T 13743-16-16 1AA16FJA16 16G-16FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006839']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BW20-20FJ45T,English,78,"KNA Complete Hose Catalog, PDF page 3",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,C242-20-20 BW20-20FJ45T 13743-20-20 1AA20FJA20 20G-20FJX45,unknown,KNA Fluid Power,high,C242-20-20,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,C242-20-20,C242-20-20 BW20-20FJ45T 13743-20-20 1AA20FJA20 20G-20FJX45,item-cat-006840,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006840,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,3,C242-20-20,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C242-20-20 BW20-20FJ45T 13743-20-20 1AA20FJA20 20G-20FJX45,37,C242-20-20 BW20-20FJ45T 13743-20-20 1AA20FJA20 20G-20FJX45,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006840']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-10-10 BW10-10FJ90TL 14143-10-10 1AA10FJC10 10G-10FJX90L,English,84,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C282-10-10 BW10-10FJ90TL 14143-10-10 1AA10FJC10 10G-10FJX90L,unknown,KNA Fluid Power,high,10G-10FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-002,10G-10FJX90L,C282-10-10 BW10-10FJ90TL 14143-10-10 1AA10FJC10 10G-10FJX90L,item-cat-006841,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006841,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,10G-10FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-10-10 BW10-10FJ90TL 14143-10-10 1AA10FJC10 10G-10FJX90L,37,C282-10-10 BW10-10FJ90TL 14143-10-10 1AA10FJC10 10G-10FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-002', 'item-cat-006841']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,English,80,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,unknown,KNA Fluid Power,high,10G-10FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,10G-10FJX90M,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,item-cat-006842,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006842,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,10G-10FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,37,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006842']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-12-10 BW10-12FJ90T 13943-12-10 1AA12FJB10 10G-12FJX90M,English,80,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C292-12-10 BW10-12FJ90T 13943-12-10 1AA12FJB10 10G-12FJX90M,unknown,KNA Fluid Power,high,10G-12FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-004,10G-12FJX90M,C292-12-10 BW10-12FJ90T 13943-12-10 1AA12FJB10 10G-12FJX90M,item-cat-006843,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006843,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,10G-12FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-12-10 BW10-12FJ90T 13943-12-10 1AA12FJB10 10G-12FJX90M,37,C292-12-10 BW10-12FJ90T 13943-12-10 1AA12FJB10 10G-12FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-004', 'item-cat-006843']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-12-12 BW12-12FJ90TL 14143-12-12 1AA12FJC12 12G-12FJX90L,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,C282-12-12 BW12-12FJ90TL 14143-12-12 1AA12FJC12 12G-12FJX90L,unknown,KNA Fluid Power,high,12G-12FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,12G-12FJX90L,C282-12-12 BW12-12FJ90TL 14143-12-12 1AA12FJC12 12G-12FJX90L,item-cat-006844,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006844,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,12G-12FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-12-12 BW12-12FJ90TL 14143-12-12 1AA12FJC12 12G-12FJX90L,37,C282-12-12 BW12-12FJ90TL 14143-12-12 1AA12FJC12 12G-12FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006844']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-12-12 BW12-12FJ90T 13943-12-12 1AA12FJB12 12G-12FJX90M,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C292-12-12 BW12-12FJ90T 13943-12-12 1AA12FJB12 12G-12FJX90M,unknown,KNA Fluid Power,high,12G-12FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-004,12G-12FJX90M,C292-12-12 BW12-12FJ90T 13943-12-12 1AA12FJB12 12G-12FJX90M,item-cat-006845,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006845,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,12G-12FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-12-12 BW12-12FJ90T 13943-12-12 1AA12FJB12 12G-12FJX90M,37,C292-12-12 BW12-12FJ90T 13943-12-12 1AA12FJB12 12G-12FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-004', 'item-cat-006845']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-14-12 BW12-14FJ90TL 14143-14-12 1AA14FJC12 12G-14FJX90L,English,78,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C282-14-12 BW12-14FJ90TL 14143-14-12 1AA14FJC12 12G-14FJX90L,unknown,KNA Fluid Power,high,12G-14FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,12G-14FJX90L,C282-14-12 BW12-14FJ90TL 14143-14-12 1AA14FJC12 12G-14FJX90L,item-cat-006846,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006846,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,12G-14FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-14-12 BW12-14FJ90TL 14143-14-12 1AA14FJC12 12G-14FJX90L,37,C282-14-12 BW12-14FJ90TL 14143-14-12 1AA14FJC12 12G-14FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006846']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-16-12 BW12-16FJ90T 13943-16-12 1AA16FJB12 12G-16FJX90M,English,82,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,C292-16-12 BW12-16FJ90T 13943-16-12 1AA16FJB12 12G-16FJX90M,unknown,KNA Fluid Power,high,12G-16FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-004,12G-16FJX90M,C292-16-12 BW12-16FJ90T 13943-16-12 1AA16FJB12 12G-16FJX90M,item-cat-006847,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006847,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,12G-16FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-16-12 BW12-16FJ90T 13943-16-12 1AA16FJB12 12G-16FJX90M,37,C292-16-12 BW12-16FJ90T 13943-16-12 1AA16FJB12 12G-16FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-004', 'item-cat-006847']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C282-16-16 BW16-16FJ90TL 14143-16-16 1AA16FJC16 16G-16FJX90L,English,86,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C282-16-16 BW16-16FJ90TL 14143-16-16 1AA16FJC16 16G-16FJX90L,unknown,KNA Fluid Power,high,16G-16FJX90L,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,16G-16FJX90L,C282-16-16 BW16-16FJ90TL 14143-16-16 1AA16FJC16 16G-16FJX90L,item-cat-006848,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006848,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,16G-16FJX90L,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C282-16-16 BW16-16FJ90TL 14143-16-16 1AA16FJC16 16G-16FJX90L,37,C282-16-16 BW16-16FJ90TL 14143-16-16 1AA16FJC16 16G-16FJX90L,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006848']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,C292-16-16 BW16-16FJ90T 13943-16-16 1AA16FJB16 16G-16FJX90M,English,79,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,C292-16-16 BW16-16FJ90T 13943-16-16 1AA16FJB16 16G-16FJX90M,unknown,KNA Fluid Power,high,16G-16FJX90M,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-004,16G-16FJX90M,C292-16-16 BW16-16FJ90T 13943-16-16 1AA16FJB16 16G-16FJX90M,item-cat-006849,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006849,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,16G-16FJX90M,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-16-16 BW16-16FJ90T 13943-16-16 1AA16FJB16 16G-16FJX90M,37,C292-16-16 BW16-16FJ90T 13943-16-16 1AA16FJB16 16G-16FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-004', 'item-cat-006849']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,10G-10FJX90M,English,83,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,unknown,KNA Fluid Power,high,1AA10FJB10,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,1AA10FJB10,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,item-cat-006850,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006850,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,1AA10FJB10,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,37,C292-10-10 BW10-10FJ90T 13943-10-10 1AA10FJB10 10G-10FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006850']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,8G-10FJX90M,English,85,"KNA Complete Hose Catalog, PDF page 4",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,unknown,KNA Fluid Power,high,1AA10FJB8,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-003,1AA10FJB8,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,item-cat-006851,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-006851,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,4,1AA10FJB8,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,37,C292-10-08 BW08-10FJ90T 13943-10-8 1AA10FJB8 8G-10FJX90M,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-003', 'item-cat-006851']",
