archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,to C lear 2.500” 3.000” 1.000”,English,86,"80/20 Catalog 20, PDF page 115",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,87,,E C E C G,circa 2014,80/20 Inc.,high,4524,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4524,E C E C G,item-cat-005100,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005100,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,115,4524,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4523 to C lear 2.500” 3.000” 1.000” .500” 1.000” .257” ( 2) .500” .250” 1.000” 1.500” .750” .750” .328” .243 lb 4524 to C lear 2.500” 3.000” 1.000” .312” 1.000” .141” ( 2) .500” .250” 1.000” 1.500” .750” .750” .328” ( 2) .375” .239 lb,37,E C E C G,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005100']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack to B lack 2.500” 3.000” 1.000”,English,78,"80/20 Catalog 20, PDF page 115",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,82,,E C E C G,circa 2014,80/20 Inc.,high,4524-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4524-B,E C E C G,item-cat-005101,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005101,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,115,4524-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4523-B lack to B lack 2.500” 3.000” 1.000” .500” 1.000” .257” ( 2) .500” .250” 1.000” 1.500” .750” .750” .328” .243 lb 4524-B lack to B lack 2.500” 3.000” 1.000” .312” 1.000” .141” ( 2) .500” .250” 1.000” 1.500” .750” .750” .328” ( 2) .375” .239 lb,37,E C E C G,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005101']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,Flat Plate Large Series Primary,English,86,"80/20 Catalog 20, PDF page 116",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,79,,Flat Plate Large Series Primary,circa 2014,80/20 Inc.,high,229,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-008,229,Flat Plate Large Series Primary,item-cat-005102,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005102,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,116,229,80/20 Catalog 20,SRC-0104,,80/20 Inc.,228 229,37,Flat Plate Large Series Primary,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-008', 'item-cat-005102']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,to C lear 4.000” 3.000” 1.500”,English,86,"80/20 Catalog 20, PDF page 116",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,89,,øF A A,circa 2014,80/20 Inc.,high,4519,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-017,4519,øF A A,item-cat-005103,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005103,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,116,4519,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4519 to C lear 4.000” 3.000” 1.500” .750” .750” .328” ( 2) .250” 1.500” 2.000” .257” ( 4) .500” .500” 1.000” .250 lb 4520 to C lear 4.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 2) .500” .500” 1.000” .264 lb,37,øF A A,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-017', 'item-cat-005103']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack to B lack 4.000” 3.000” 1.500”,English,85,"80/20 Catalog 20, PDF page 116",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,89,,øF A A,circa 2014,80/20 Inc.,high,4519-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-017,4519-B,øF A A,item-cat-005104,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005104,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,116,4519-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4519-B lack to B lack 4.000” 3.000” 1.500” .750” .750” .328” ( 2) .250” 1.500” 2.000” .257” ( 4) .500” .500” 1.000” .250 lb 4520-B lack to B lack 4.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 2) .500” .500” 1.000” .264 lb,37,øF A A,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-017', 'item-cat-005104']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,to C lear 4.000” 3.000” 1.500”,English,86,"80/20 Catalog 20, PDF page 116",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,88,,øF A A,circa 2014,80/20 Inc.,high,4520,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-017,4520,øF A A,item-cat-005105,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005105,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,116,4520,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4519 to C lear 4.000” 3.000” 1.500” .750” .750” .328” ( 2) .250” 1.500” 2.000” .257” ( 4) .500” .500” 1.000” .250 lb 4520 to C lear 4.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 2) .500” .500” 1.000” .264 lb,37,øF A A,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-017', 'item-cat-005105']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack to B lack 4.000” 3.000” 1.500”,English,80,"80/20 Catalog 20, PDF page 116",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,79,,øF A A,circa 2014,80/20 Inc.,high,4520-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-017,4520-B,øF A A,item-cat-005106,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005106,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,116,4520-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4519-B lack to B lack 4.000” 3.000” 1.500” .750” .750” .328” ( 2) .250” 1.500” 2.000” .257” ( 4) .500” .500” 1.000” .250 lb 4520-B lack to B lack 4.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 2) .500” .500” 1.000” .264 lb,37,øF A A,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-017', 'item-cat-005106']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,Angled Flat Plate,English,84,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,85,,Angled Flat Plate,circa 2014,80/20 Inc.,high,231,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-003,231,Angled Flat Plate,item-cat-005107,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005107,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,231,80/20 Catalog 20,SRC-0104,,80/20 Inc.,230 231,37,Angled Flat Plate,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-003', 'item-cat-005107']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,83,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,80,,E C TYP,circa 2014,80/20 Inc.,high,25-4150-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,25-4150-B,E C TYP,item-cat-005108,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005108,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,25-4150-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,Alum inum 6105-T5 Anodiz e 25-4150-B lack B lack Anodiz e 75.00m m 50.00m m 25.00m m 12.50m m 6.20m m 4.00m m 25.00m m 25.00m m .0318 k g,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005108']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,85,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,89,,E C TYP,circa 2014,80/20 Inc.,high,40-4350-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,40-4350-B,E C TYP,item-cat-005109,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005109,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,40-4350-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,Suggested H ardw are ( M ount to T-Slot) 40-4350-B lack B lack Anodiz e 120.00m m 80.00m m 40.00m m 20.00m m 8.30m m 6.00m m 40.00m m 40.00m m .1207 k g,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005109']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,C lear Anodiz e 3.000” 2.000” 1.000” .500”,English,83,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,82,,E C TYP,circa 2014,80/20 Inc.,high,4150,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4150,E C TYP,item-cat-005110,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005110,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4150,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4518 to C lear 5.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 4) .500” .500” 1.000” .327 lb 4150 C lear Anodiz e 3.000” 2.000” 1.000” .500” .257” .188” 1.000” 1.000” .087 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005110']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e 3.000” 2.000” 1.000” .500”,English,82,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,88,,E C TYP,circa 2014,80/20 Inc.,high,4150-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4150-B,E C TYP,item-cat-005111,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005111,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4150-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4518-B lack to B lack 5.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 4) .500” .500” 1.000” .327 lb 4150-B lack B lack Anodiz e 3.000” 2.000” 1.000” .500” .257” .188” 1.000” 1.000” .087 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005111']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,C lear Anodiz e 4.500” 3.000” 1.500” .750”,English,82,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,89,,E C TYP,circa 2014,80/20 Inc.,high,4350,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4350,E C TYP,item-cat-005112,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005112,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4350,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4350 C lear Anodiz e 4.500” 3.000” 1.500” .750” .328” .250” 1.500” 1.500” .264 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005112']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e 4.500” 3.000” 1.500” .750”,English,83,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,83,,E C TYP,circa 2014,80/20 Inc.,high,4350-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-005,4350-B,E C TYP,item-cat-005113,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005113,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4350-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,Material Specifications 4350-B lack B lack Anodiz e 4.500” 3.000” 1.500” .750” .328” .250” 1.500” 1.500” .264 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-005', 'item-cat-005113']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,to C lear 5.000” 3.000” 1.500”,English,81,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,87,,E C TYP,circa 2014,80/20 Inc.,high,4518,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-006,4518,E C TYP,item-cat-005114,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005114,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4518,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4518 to C lear 5.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 4) .500” .500” 1.000” .327 lb 4150 C lear Anodiz e 3.000” 2.000” 1.000” .500” .257” .188” 1.000” 1.000” .087 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-006', 'item-cat-005114']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack to B lack 5.000” 3.000” 1.500”,English,83,"80/20 Catalog 20, PDF page 117",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,80,,E C TYP,circa 2014,80/20 Inc.,high,4518-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-006,4518-B,E C TYP,item-cat-005115,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005115,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,117,4518-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4518-B lack to B lack 5.000” 3.000” 1.500” .750” .750” .328” ( 4) .250” 3.000” 2.000” .257” ( 4) .500” .500” 1.000” .327 lb 4150-B lack B lack Anodiz e 3.000” 2.000” 1.000” .500” .257” .188” 1.000” 1.000” .087 lb,37,E C TYP,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-006', 'item-cat-005115']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,k g Alum inum,English,81,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,83,,FASTENERS,circa 2014,80/20 Inc.,high,0644,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,0644,FASTENERS,item-cat-005116,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005116,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,0644,80/20 Catalog 20,SRC-0104,,80/20 Inc.,30-4351-B lack B lack Anodiz e 90.00m m 90.00m m 30.00m m 15.00m m 6.30m m 4.00m m 30.00m m 30.00m m .0644 k g Alum inum 6105-T5,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005116']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,FASTENERS,English,79,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,88,,FASTENERS,circa 2014,80/20 Inc.,high,233,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,233,FASTENERS,item-cat-005117,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005117,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,233,80/20 Catalog 20,SRC-0104,,80/20 Inc.,232 233,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005117']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,84,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,80,,FASTENERS,circa 2014,80/20 Inc.,high,25-4120-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,25-4120-B,FASTENERS,item-cat-005118,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005118,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,25-4120-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,25-4120-B lack B lack Anodiz e 100.00m m 50.00m m 25.00m m 12.50m m 6.30m m 4.00m m 50.00m m 25.00m m .0440 k g,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005118']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,84,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,79,,FASTENERS,circa 2014,80/20 Inc.,high,25-4151-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,25-4151-B,FASTENERS,item-cat-005119,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005119,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,25-4151-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,25-4151-B lack B lack Anodiz e 75.00m m 75.00m m 25.00m m 12.50m m 6.30m m 4.00m m 25.00m m 25.00m m .0454 k g,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005119']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,81,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,88,,FASTENERS,circa 2014,80/20 Inc.,high,30-4351-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,30-4351-B,FASTENERS,item-cat-005120,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005120,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,30-4351-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,30-4351-B lack B lack Anodiz e 90.00m m 90.00m m 30.00m m 15.00m m 6.30m m 4.00m m 30.00m m 30.00m m .0644 k g Alum inum 6105-T5,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005120']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,80,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,83,,FASTENERS,circa 2014,80/20 Inc.,high,40-4320-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,40-4320-B,FASTENERS,item-cat-005121,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005121,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,40-4320-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,40-4320-B lack B lack Anodiz e 160.00m m 80.00m m 40.00m m 20.00m m 8.30m m 6.00m m 80.00m m 40.00m m .1696 k g,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005121']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,lack B lack Anodiz e,English,79,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,84,,FASTENERS,circa 2014,80/20 Inc.,high,40-4351-B,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,40-4351-B,FASTENERS,item-cat-005122,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005122,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,40-4351-B,80/20 Catalog 20,SRC-0104,,80/20 Inc.,40-4351-B lack B lack Anodiz e 120.00m m 120.00m m 40.00m m 20.00m m 8.30m m 6.00m m 40.00m m 40.00m m .1719 k g,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005122']",
True,Historical catalog; current online refresh possible,circa 2014,Modular Framing / Profiles / Panels,pg-tools-modular,Modular Framing / Profiles / Panels,,C lear Anodiz e 4.000” 2.000” 1.000” .500”,English,78,"80/20 Catalog 20, PDF page 118",72,medium,table_row,need-tools-repair-modular-framing,need-tools-repair-modular-framing,85,,FASTENERS,circa 2014,80/20 Inc.,high,4120,need-tools-repair,90,Tools / Modular Framing,16,pg-tools-modular-page-007,4120,FASTENERS,item-cat-005123,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005123,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Catalog_20_20.pdf,English,118,4120,80/20 Catalog 20,SRC-0104,,80/20 Inc.,4120 C lear Anodiz e 4.000” 2.000” 1.000” .500” .257” .188” 2.000” 1.000” .121 lb,37,FASTENERS,,pg-tools-modular,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-modular-framing', 'pg-tools-modular', 'pg-tools-modular-page-007', 'item-cat-005123']",
