archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Fashion merchandising strategies and,,College independent-study course in Fashion merchandising strategies and. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,decision making,1995,Stephens College,high,FA314,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-007,FA314,decision making,item-course-002522,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002522,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,FA314,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Fashion merchandising strategies and; credit: 3S; division: U,42,decision making,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-007', 'item-course-002522']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Arts / Music / Theatre,pg-service-college-arts-music-theatre,Fashion merchandising strategies and,,College independent-study course in Fashion merchandising strategies and. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Foundations of fashion design,1995,Stephens College,high,FA272,need-education,84,Education / Postsecondary / Arts / Music / Theatre,15,pg-service-college-arts-music-theatre-page-002,FA272,Foundations of fashion design,item-course-002523,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002523,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,FA272,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Fashion merchandising strategies and; credit: 3S; division: L,42,Foundations of fashion design,,pg-service-college-arts-music-theatre,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-arts-music-theatre', 'pg-service-college-arts-music-theatre-page-002', 'item-course-002523']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Foundations of fashion merchandising,,College independent-study course in Foundations of fashion merchandising. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Introduction to fashion,1995,Stephens College,high,FA170,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-007,FA170,Introduction to fashion,item-course-002524,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002524,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,FA170,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Foundations of fashion merchandising; credit: 3S; division: L,42,Introduction to fashion,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-007', 'item-course-002524']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Foundations of fashion merchandising,,College independent-study course in Foundations of fashion merchandising. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Retailing,1995,Stephens College,high,FA285,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-007,FA285,Retailing,item-course-002525,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002525,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,FA285,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Foundations of fashion merchandising; credit: 3S; division: L,42,Retailing,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-007', 'item-course-002525']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Arts / Music / Theatre,pg-service-college-arts-music-theatre,General Humanities,,College independent-study course in General Humanities. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,The humanities: introduction to the arts,1995,Stephens College,high,HU121,need-education,84,Education / Postsecondary / Arts / Music / Theatre,15,pg-service-college-arts-music-theatre-page-002,HU121,The humanities: introduction to the arts,item-course-002526,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002526,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HU121,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: General Humanities; credit: 3S; division: L,42,The humanities: introduction to the arts,,pg-service-college-arts-music-theatre,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-arts-music-theatre', 'pg-service-college-arts-music-theatre-page-002', 'item-course-002526']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Alternative forms of energy,1995,Stephens College,high,NS298,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,NS298,Alternative forms of energy,item-course-002527,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002527,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,NS298,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Alternative forms of energy,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002527']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Astronomy,1995,Stephens College,high,NS298,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,NS298,Astronomy,item-course-002528,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002528,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,NS298,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Astronomy,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002528']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Geology I: glaciers,1995,Stephens College,high,GL111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,GL111,Geology I: glaciers,item-course-002529,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002529,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,GL111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Geology I: glaciers,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002529']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,Geology 1: historical geology,1995,Stephens College,high,GL111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,GL111,Geology 1: historical geology,item-course-002530,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002530,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,GL111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Geology 1: historical geology,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002530']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,69,,Geology I: oceans,1995,Stephens College,high,GL111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,GL111,Geology I: oceans,item-course-002531,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002531,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,GL111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Geology I: oceans,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002531']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,Geology I: rivers,1995,Stephens College,high,GL111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,GL111,Geology I: rivers,item-course-002532,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002532,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,GL111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Geology I: rivers,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002532']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,69,,Geology 1: volcanoes,1995,Stephens College,high,GL111,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,GL111,Geology 1: volcanoes,item-course-002533,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002533,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,GL111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Geology 1: volcanoes,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002533']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Geology,,College independent-study course in Geology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Introduction to meteorology,1995,Stephens College,high,NS298,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,NS298,Introduction to meteorology,item-course-002534,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002534,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,NS298,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Geology; credit: 3S; division: L,42,Introduction to meteorology,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002534']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Computing / Engineering / Technology,pg-service-college-computing-engineering-technology,Comparative health record and information,,College independent-study course in Comparative health record and information. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,68,,systems,1995,Stephens College,high,HM403,need-education,84,Education / Postsecondary / Computing / Engineering / Technology,15,pg-service-college-computing-engineering-technology-page-002,HM403,systems,item-course-002535,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002535,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HM403,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Comparative health record and information; credit: 3S; division: U,42,systems,,pg-service-college-computing-engineering-technology,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-computing-engineering-technology', 'pg-service-college-computing-engineering-technology-page-002', 'item-course-002535']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Comparative health record and information,,College independent-study course in Comparative health record and information. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Health care finance,1995,Stephens College,high,HI360,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-010,HI360,Health care finance,item-course-002536,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002536,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HI360,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Comparative health record and information; credit: 3S; division: U,42,Health care finance,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-010', 'item-course-002536']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Computing / Engineering / Technology,pg-service-college-computing-engineering-technology,Comparative health record and information,,College independent-study course in Comparative health record and information. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Health information systems,1995,Stephens College,high,HM351,need-education,84,Education / Postsecondary / Computing / Engineering / Technology,15,pg-service-college-computing-engineering-technology-page-002,HM351,Health information systems,item-course-002537,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002537,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HM351,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Comparative health record and information; credit: 3S; division: U,42,Health information systems,,pg-service-college-computing-engineering-technology,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-computing-engineering-technology', 'pg-service-college-computing-engineering-technology-page-002', 'item-course-002537']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Legal and ethical issues in health,,College independent-study course in Legal and ethical issues in health. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,information management,1995,Stephens College,high,HM330,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-010,HM330,information management,item-course-002538,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002538,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HM330,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Legal and ethical issues in health; credit: 3S; division: U,42,information management,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-010', 'item-course-002538']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Management of coding and reimbursement,,College independent-study course in Management of coding and reimbursement. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,78,,systems,1995,Stephens College,high,HM347,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-011,HM347,systems,item-course-002539,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002539,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,HM347,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Management of coding and reimbursement; credit: 3S; division: U,42,systems,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-011', 'item-course-002539']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Mathematics / Statistics,pg-service-college-mathematics-statistics,Mathematics,,College independent-study course in Mathematics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,69,,Introduction to statistics,1995,Stephens College,high,MA207,need-education,84,Education / Postsecondary / Mathematics / Statistics,15,pg-service-college-mathematics-statistics-page-002,MA207,Introduction to statistics,item-course-002540,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002540,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,MA207,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Mathematics; credit: 3S; division: L,42,Introduction to statistics,,pg-service-college-mathematics-statistics,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-mathematics-statistics', 'pg-service-college-mathematics-statistics-page-002', 'item-course-002540']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Natural Sciences,,College independent-study course in Natural Sciences. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,68,,Bird Study,1995,Stephens College,high,BI298,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-006,BI298,Bird Study,item-course-002541,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002541,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BI298,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Natural Sciences; credit: 3S; division: L,42,Bird Study,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-006', 'item-course-002541']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Essentials of human anatomy and,,College independent-study course in Essentials of human anatomy and. Credit: 6S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,physiology,1995,Stephens College,high,BI345,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-007,BI345,physiology,item-course-002542,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002542,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BI345,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Essentials of human anatomy and; credit: 6S; division: U,42,physiology,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-007', 'item-course-002542']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Arts / Music / Theatre,pg-service-college-arts-music-theatre,Essentials of human anatomy and,,College independent-study course in Essentials of human anatomy and. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Wildlife photography,1995,Stephens College,high,BI298,need-education,84,Education / Postsecondary / Arts / Music / Theatre,15,pg-service-college-arts-music-theatre-page-002,BI298,Wildlife photography,item-course-002543,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002543,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,BI298,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,Institution: Stephens College; level: College; department: Essentials of human anatomy and; credit: 3S; division: L,42,Wildlife photography,,pg-service-college-arts-music-theatre,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-arts-music-theatre', 'pg-service-college-arts-music-theatre-page-002', 'item-course-002543']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — History / Geography / Government / Law,pg-service-college-history-geography-government-law,"Philosophy, Law, and Rhetoric",,"College independent-study course in Philosophy, Law, and Rhetoric. Credit: 3S.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,Argument,1995,Stephens College,high,PL306,need-education,84,Education / Postsecondary / History / Geography / Government / Law,15,pg-service-college-history-geography-government-law-page-004,PL306,Argument,item-course-002544,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002544,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,PL306,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,"Institution: Stephens College; level: College; department: Philosophy, Law, and Rhetoric; credit: 3S; division: U",42,Argument,,pg-service-college-history-geography-government-law,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-history-geography-government-law', 'pg-service-college-history-geography-government-law-page-004', 'item-course-002544']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Health / Nursing / Emergency Services,pg-service-college-health-nursing-emergency-services,"Philosophy, Law, and Rhetoric",,"College independent-study course in Philosophy, Law, and Rhetoric. Credit: 3S.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,78,,Biomedical ethics,1995,Stephens College,high,PH310,need-education,84,Education / Postsecondary / Health / Nursing / Emergency Services,15,pg-service-college-health-nursing-emergency-services-page-002,PH310,Biomedical ethics,item-course-002545,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002545,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,PH310,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,"Institution: Stephens College; level: College; department: Philosophy, Law, and Rhetoric; credit: 3S; division: U",42,Biomedical ethics,,pg-service-college-health-nursing-emergency-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-health-nursing-emergency-services', 'pg-service-college-health-nursing-emergency-services-page-002', 'item-course-002545']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — History / Geography / Government / Law,pg-service-college-history-geography-government-law,"Philosophy, Law, and Rhetoric",,"College independent-study course in Philosophy, Law, and Rhetoric. Credit: 3S.",English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Death and human existence,1995,Stephens College,high,PH342,need-education,84,Education / Postsecondary / History / Geography / Government / Law,15,pg-service-college-history-geography-government-law-page-004,PH342,Death and human existence,item-course-002546,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-002546,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,PH342,The Independent Study Catalog,SRC-EDU-ISC-1995,,Stephens College,"Institution: Stephens College; level: College; department: Philosophy, Law, and Rhetoric; credit: 3S; division: U",42,Death and human existence,,pg-service-college-history-geography-government-law,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-history-geography-government-law', 'pg-service-college-history-geography-government-law-page-004', 'item-course-002546']",
